,tweet_id,text,favorite_count,retweet_count,created_at
829,1317241879835148288,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:11:51 +0000 2020
830,1317241878937554946,@sarazureikat it’s a non-stop cycle tbh lockdown then mnezha2 w mnetla3 again and the cases go up again it’s stupid… https://t.co/CKBgXZO8Xm,0,0,Fri Oct 16 23:11:51 +0000 2020
831,1317241877993840640,@BurritoBandido7 @AndyBurnhamGM High-profile government advisers/politicians who broke social distancing/lockdown r… https://t.co/fm2PIcyUwN,1,0,Fri Oct 16 23:11:51 +0000 2020
832,1317241872171978752,"@NahazDota Ever since lockdown started, I intentionally do this on purpose because by the time they will see me irl, I would be gradueted",0,0,Fri Oct 16 23:11:50 +0000 2020
833,1317241868086894592,https://t.co/rE4CZT2Or0,0,1,Fri Oct 16 23:11:49 +0000 2020
834,1317241866916683782,"RT @ViKu1111: 😃👍I JUST SIGNED THIS VERY IMPORTANT PETITION.
NEARLY HALF A MILLION MEDICAL PROFESSIONALS AND CONCERNED CITIZENS HAVE SIGNED👏…",0,37,Fri Oct 16 23:11:48 +0000 2020
835,1317241859656372225,@Bardoellens Dit is wat we nodig hebben in deze lockdown tijden,0,0,Fri Oct 16 23:11:47 +0000 2020
836,1317241852098215936,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:11:45 +0000 2020
837,1317241852064636929,"RT @DefundBBC: Sue is 100% correct, the BBC's continued reliance on 'Professor Lockdown' is outrageous.

#DefundTheBBC",0,484,Fri Oct 16 23:11:45 +0000 2020
838,1317241851829768193,"@RobertWasinger @realDonaldTrump @DonaldJTrumpJr Victoria is perfect place for Bruce, the Premier is just like Andr… https://t.co/id8Ffj5Fiu",0,0,Fri Oct 16 23:11:45 +0000 2020
839,1317241851557171201,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:11:45 +0000 2020
840,1317241847165689856,RT @ClwydS: Welsh health minister Vaughan Gething reveals that the Welsh government opted for a national lockdown so that businesses could…,0,93,Fri Oct 16 23:11:44 +0000 2020
841,1317241842648436737,RT @TippytopshapeU: @DagmarUnger @stevenmnuchin1 @seanmdav @AllenWest @DrewHolden360 @peterjhasson @AdrianNormanDC @TuckerCarlson @marklevi…,0,1,Fri Oct 16 23:11:43 +0000 2020
842,1317241840471576577,RT @PremiumTimesng: #EndSARS: Abuja lockdown protest in pictures https://t.co/PVeoU3gEge,0,29,Fri Oct 16 23:11:42 +0000 2020
843,1317241829469966337,"@SamTayl26725774 @CNN Playing sports that entertains, improves mental well-being and many more benfits to the socie… https://t.co/3BDyGam5do",0,0,Fri Oct 16 23:11:39 +0000 2020
844,1317241825225302020,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:11:38 +0000 2020
845,1317241824860237824,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:11:38 +0000 2020
846,1317241824835227648,"RT @victorfyt: #LaCuarentenaSirve para ser el 5º país con más contagios en el mundo y tener 1 millón de infectados y 25.000 muertos, despué…",0,236,Fri Oct 16 23:11:38 +0000 2020
847,1317241822473822209,@donald_duck555 Μηηη ρε φίλε και τη περίοδο του lockdown είχα πέσει με τα μούτρα στο να φτιάχνω ψωμιά διαφόρων ειδώ… https://t.co/nb56VWvnar,0,0,Fri Oct 16 23:11:38 +0000 2020
848,1317241809903390720,@jeremy_hume @StumpyGoblin @alsmiffy Melbourne Aus went to hard lockdown when we started recording 700+ cases. Mand… https://t.co/XwlNMm37I3,0,0,Fri Oct 16 23:11:35 +0000 2020
849,1317241809744035840,"RT @RDTMutiroes: 🚨 DESAFIO 🚨

Votar com no mínimo 15 contas no The Lockdown Awards:

👉Stronger Together: Favorite Group / All-Star Performa…",0,4,Fri Oct 16 23:11:35 +0000 2020
850,1317241807684608001,@crackerscraigo the whole fucking universe knows which coles you shop at. once this lockdown is over i am heading d… https://t.co/ldqk4mMQIW,0,0,Fri Oct 16 23:11:34 +0000 2020
851,1317241801405812736,"RT @doctor_oxford: This is heartbreaking. 

Please, please was your hands, mask up &amp; keep your distance, everyone.

Help us to help you.

D…",0,593,Fri Oct 16 23:11:33 +0000 2020
852,1317241800755654662,"RT @simondolan: There is no ""circuit breaker"". It is an illegal Lockdown.",0,1565,Fri Oct 16 23:11:33 +0000 2020
853,1317241791406436355,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:11:30 +0000 2020
854,1317241790119006208,"RT @apnoeaboy: Also - this is a statement of fact. I’m not in charge of the lockdown rules, I’ve heard all the arguments about the damage i…",0,54,Fri Oct 16 23:11:30 +0000 2020
855,1317241786822135808,RT @Channel4News: Epidemiologist Prof Paul McKeigue and Independent SAGE scientist Prof Martin McKee debate whether shielding the vulnerabl…,0,10,Fri Oct 16 23:11:29 +0000 2020
856,1317241785664589826,"RT @afneil: As huge swathes of the country enter various tiers of lockdown, here’s the daily increase of patients on ventilators for the pa…",0,1726,Fri Oct 16 23:11:29 +0000 2020
857,1317241785194864641,"@AdesuaEtomiW @TukeMorgan During the lockdown a broadcast on national TV can’t recall which TV station, they aired… https://t.co/FEh9FDLWDy",0,0,Fri Oct 16 23:11:29 +0000 2020
858,1317241783538143233,"RT @spotify_barmy: O comeback está batendo em nossa porta.

Precisamos começar a nos preparar, a nos organizar para que esse comeback seja…",0,63,Fri Oct 16 23:11:29 +0000 2020
859,1317241783307390978,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:11:28 +0000 2020
860,1317241779960369153,"RT @cyp_wellbeing: This is Caroline, a wonderful teacher. She was well and teaching in school when she contracted Covid, just before lockdo…",0,793,Fri Oct 16 23:11:28 +0000 2020
861,1317241779067015169,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:11:27 +0000 2020
862,1317241778106499075,"@davejon13195448 @Johnrei18137227 @pault594 People have the right to get on with their lives, not have civil libert… https://t.co/odJpKjHDJj",0,0,Fri Oct 16 23:11:27 +0000 2020
863,1317241775845642240,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:11:27 +0000 2020
864,1317241771609522177,RT @campbellclaret: People tolerated the first lockdown because they made the assumption the government was throwing everything at it and g…,0,1154,Fri Oct 16 23:11:26 +0000 2020
865,1317241764890124288,"Just like with every single issue and aspect in life (every social issue, the economy, race, etc), conservatives ha… https://t.co/FpKwgVxBGl",2,0,Fri Oct 16 23:11:24 +0000 2020
866,1317241762717552640,RT @heutejournal: Infektionsforscher Prof. Michael Meyer-Hermann (@Helmholtz_HZI) warnt vor unkontrollierter Ausbreitung des #coronavirus.…,0,608,Fri Oct 16 23:11:24 +0000 2020
867,1317241755931205632,Explainer: What's going on in Manchester and why are politicians rejecting government-imposed lockdown? https://t.co/AcKFBrifsI,0,0,Fri Oct 16 23:11:22 +0000 2020
868,1317241754651799552,@jo_sama @VicGovDHHS Better than a Christmas lockdown,0,0,Fri Oct 16 23:11:22 +0000 2020
869,1317241754161238017,"RT @Filomen30847137: Consiglio, vivamente, di ascoltare l'intervista del Prof. @Stefano18837956 Montanari, per capire un po' di più la real…",0,26,Fri Oct 16 23:11:22 +0000 2020
870,1317241750256259072,RT @PremiumTimesng: #EndSARS: Abuja lockdown protest in pictures https://t.co/PVeoU3gEge,0,29,Fri Oct 16 23:11:21 +0000 2020
871,1317241744958713857,"RT @cyp_wellbeing: This is Caroline, a wonderful teacher. She was well and teaching in school when she contracted Covid, just before lockdo…",0,793,Fri Oct 16 23:11:19 +0000 2020
872,1317241743805452290,RT @St_Manuel: Abuja roads lockdown! I love to see this. I've taken all routes I know (even one way) but everywhere seems choked. We go sle…,0,14,Fri Oct 16 23:11:19 +0000 2020
873,1317241742463303681,RT @MahyarTousi: The anti lockdown street party is about to begin in Soho. The police and journalists are already gathering. https://t.co/F…,0,323,Fri Oct 16 23:11:19 +0000 2020
874,1317241741859311616,"RT @IanRCrane: At 11.30am this morning (Friday), the population of London &amp; the Southeast will be addressed by an Intellectual Pygmy, masqu…",0,88,Fri Oct 16 23:11:19 +0000 2020
875,1317241738445131778,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1533,Fri Oct 16 23:11:18 +0000 2020
876,1317241737753055233,"RT @thisis_rahmat: What's everyone's plan for combating low moods for the winter ""lockdown""? It's barely started and I'm already feeling th…",0,10,Fri Oct 16 23:11:18 +0000 2020
877,1317241736880586752,"RT @t0nit0ne: So let me get this right... As per the Tier 2 lockdown rules, I can meet with friends in a restaurant garden but not in the i…",0,198,Fri Oct 16 23:11:17 +0000 2020
878,1317241736704397312,URGENT! Elected Member of Canadian Gov't Says Lockdown &amp; Isolation Camps... https://t.co/fHNFYhqUc6 via @YouTube,0,0,Fri Oct 16 23:11:17 +0000 2020
879,1317241734934482944,@GMartyn_Lewis The figure by the way is estimated to be much higher than 60k given the care home figures weren't be… https://t.co/UMtFxWWK5h,0,0,Fri Oct 16 23:11:17 +0000 2020
880,1317241733344710656,"@lizard817 @realDonaldTrump Each bill had bipartisan support.  Now Nancy wants another 2+ trillion, started at 3.… https://t.co/WbCVEaUVrB",0,0,Fri Oct 16 23:11:17 +0000 2020
881,1317241729490259975,@bonaldmcdonald Dw theres always lockdown 3,0,0,Fri Oct 16 23:11:16 +0000 2020
882,1317241725874769920,"RT @sommarhuset: Chi è ben sistemato accetta il lockdown, chi è in difficoltà no; chi va in palestra le vuole aperte, chi non ci va no; chi…",0,11,Fri Oct 16 23:11:15 +0000 2020
883,1317241716206936065,"Lockdown or no lockdown, I will be enjoying my AL",0,0,Fri Oct 16 23:11:12 +0000 2020
884,1317241715368087552,"This is happening live in Abuja, Airport Road, Lockdown
#EndsSARS #EndSWAT #laycon #EndPoliceBrutalityinNigera https://t.co/o8I1WjulrI",1,0,Fri Oct 16 23:11:12 +0000 2020
885,1317241714814427137,RT @Cyrus_ThaVirus: Benin boys no dey fear anybody!!!!!!! ring road is on FULL LOCKDOWN!!!! Every political thug don kawa!!!!! I love my pe…,0,3532,Fri Oct 16 23:11:12 +0000 2020
886,1317241712583053313,"@AndyBurnhamGM I am in no way a ""Lockdown Sceptic"", nor a Labour party supporter, in general, but have developed an… https://t.co/bB9X0Gux62",0,0,Fri Oct 16 23:11:12 +0000 2020
887,1317241710439784449,"RT @Channel4News: ""The Director-General of the WHO, the President of the Academy of Medical Sciences have described this an unethical and i…",0,228,Fri Oct 16 23:11:11 +0000 2020
888,1317241710397644800,Birthday weekend.. with nothing to do but draw. And maybe all that uni work.. 😬 #lockdown #iso #birthdaygirl… https://t.co/cdOHSczjRW,0,0,Fri Oct 16 23:11:11 +0000 2020
889,1317241706564210688,RT @_alexmeadows: London lockdown 2.0 https://t.co/MfQlsiduLa,0,960,Fri Oct 16 23:11:10 +0000 2020
890,1317241704420958208,RT @DONJAZZY: Ehen by the way I used the lockdown to learn Forex trading and it’s been beautiful. After we  #EndSARS finish and enter #NewN…,0,3923,Fri Oct 16 23:11:10 +0000 2020
891,1317241698964078592,@DagmarUnger @stevenmnuchin1 @seanmdav @AllenWest @DrewHolden360 @peterjhasson @AdrianNormanDC @TuckerCarlson… https://t.co/GJWzPazg5f,0,1,Fri Oct 16 23:11:08 +0000 2020
892,1317241695726194689,RT @Rconstantino: Seita da Terra parada quer mais pânico e já prega lockdown de novo ((Reprodução)) https://t.co/Uo1uGcbimL via @portalr7,0,490,Fri Oct 16 23:11:08 +0000 2020
893,1317241691611516932,"@RBReich All thanks to government intervention, much thanks to lockdown policies. Small business are being devastat… https://t.co/PxtPMGA9ud",0,0,Fri Oct 16 23:11:07 +0000 2020
894,1317241691561185282,RT @bluemoonblue00: Quando Signorini ha detto che Stefania era salva ho emanato un urlo incredibile da far affacciare i vicini che non usci…,0,11,Fri Oct 16 23:11:07 +0000 2020
895,1317241691280183302,"RT @matzelus: Sogar die WHO rudert mittlerweile zurück, Lockdown Schwachsinn, aber unsere Nußknacker weitet den Pandemiezustand weiter aus.…",0,27,Fri Oct 16 23:11:07 +0000 2020
896,1317241689472438273,"RT @KONFEDERACJA_: .@Kulesza_pl: Mamy kolejny #lockdown i żadne kłamstwa Mateusza Morawieckiego o tym, że go nie ma, tego nie zmienią. Jest…",0,44,Fri Oct 16 23:11:06 +0000 2020
897,1317241685441609729,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:11:05 +0000 2020
898,1317241684003115009,@janekin24 @ShastaSharon @MattHancock But we don’t have vaccines for other desease (heart attack/ stroke/ medicine… https://t.co/4RCpuGgmKT,1,0,Fri Oct 16 23:11:05 +0000 2020
899,1317241679552876546,RT @IndependentSage: @Sir_David_King There is a false dichotomy between the economy and the health of the nation. As a result of delays goi…,0,167,Fri Oct 16 23:11:04 +0000 2020
900,1317241675526406144,"@euigormendes @itsvictord Não estou comparando. Mas  se decidiram sair do lockdown de uma forma teoricamente ""cuida… https://t.co/xOxy1Ps1rC",0,0,Fri Oct 16 23:11:03 +0000 2020
901,1317241671952683009,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:11:02 +0000 2020
902,1317241671889846272,"RT @stephenkb: Lockdown is a policy with costs, and if you think the government can't afford to pay those costs, you shouldn't lockdown. ht…",0,53,Fri Oct 16 23:11:02 +0000 2020
903,1317241666248605698,RT @JoshuaYJackson: Great article outlining China’s response to COVID-19 which can be summed up as the victory of swift collective action o…,0,9,Fri Oct 16 23:11:01 +0000 2020
904,1317241662586949634,@ramendik Well tbh? Not sure. I'm using it to mean small scale theatres specifically produced to be viewed online i… https://t.co/zRDKT9A9ye,0,0,Fri Oct 16 23:11:00 +0000 2020
905,1317241662163374080,RT @ChiefOjukwu: 1. Lagos-Ibadan express way is on lockdown. Commuters/transporters are stuck in traffic. Hoodlums are banging on cars so o…,0,669,Fri Oct 16 23:11:00 +0000 2020
906,1317241656521969667,"RT @LozzaFox: There is no meaningful evidence to suggest that a #tier2 #lockdown will have any benefit to society.

Freedom is the choice n…",0,411,Fri Oct 16 23:10:58 +0000 2020
907,1317241652474425346,RT @jjcharlesworth_: There was never any lockdown. There was just middle-class people hiding while working-class people brought them things.,0,33694,Fri Oct 16 23:10:57 +0000 2020
908,1317241651186831362,RT @TheSun: Batman filming continues in Liverpool despite citywide Tier 3 lockdown https://t.co/Sngxe9wuHd,0,15,Fri Oct 16 23:10:57 +0000 2020
909,1317241651132289024,"@RebelEkonomist @vassiljieva Ecco, per esempio in Italia c'è un rifiuto per lo smart working, che può essere d'aiut… https://t.co/h5r38aUEAm",0,1,Fri Oct 16 23:10:57 +0000 2020
910,1317241649320349702,"RT @StartMagNews: Crollo del gettito dagli 849 miliardi del 2019 ai 785 miliardi del 2020. In aumento la pressione fiscale dal 42,4% al 42,…",0,15,Fri Oct 16 23:10:57 +0000 2020
911,1317241647051141121,@pixeltoofar Pip is using COVID lockdown time to teach herself a bit more about user journey mapping.… https://t.co/9FseT37KxV,1,0,Fri Oct 16 23:10:56 +0000 2020
912,1317241642512887809,Congratulations Victorians. You endured lockdown anxiety for all our sakes and have done us proud. I hope biased jo… https://t.co/cD73SfaGwF,56,6,Fri Oct 16 23:10:55 +0000 2020
913,1317241641514590209,RT @dockaurG: “It's unlikely that in current (lockdown) situation we are really saving lives. I think that probably we're killing people by…,0,708,Fri Oct 16 23:10:55 +0000 2020
914,1317241640847888386,"RT @RealSnowlove: YEAR 2020

Jan- Feb — New Year Celebration

March -July — Lockdown 

August-Sept —Break

October- Dec — PROTESTS

#EndSAR…",0,60,Fri Oct 16 23:10:55 +0000 2020
915,1317241638696136706,"RT @ohpolly: Do we have any girls in lockdown? Isolation? Anyone from an area with new restrictions? 👀

Let us help you celebrate your next…",0,2722,Fri Oct 16 23:10:54 +0000 2020
916,1317241636926181377,"RT @bonario89: Mere words aren’t enough at expressing my gratitude to the Abuja protesters.
I’m still shocked my city could pull such fear.…",0,4,Fri Oct 16 23:10:54 +0000 2020
917,1317241631758835712,"RT @leandroruschel: Já a Argentina, que destruiu o que restava da sua economia com o lockdown mais longo e duro do planeta, bateu novo reco…",0,121,Fri Oct 16 23:10:52 +0000 2020
918,1317241626478235649,@noneofdaabove04 @Yogi_Bear_61 @GovWhitmer It’ll be through the legislators or MDHHS. Did you see the marathon sess… https://t.co/67oNg21u2a,0,0,Fri Oct 16 23:10:51 +0000 2020
919,1317241622887862272,"RT @zynaptic: @ThomHetheringto Going to make a prediction. Tier 2 equivalent restrictions won't work in London either,  so within a month L…",0,3,Fri Oct 16 23:10:50 +0000 2020
920,1317241612267737088,"Caulfield Cup today,with the lockdown this will be the first time since the late 70’s that I won’t have a bet on the race,👎👎👎👎",0,0,Fri Oct 16 23:10:48 +0000 2020
921,1317241608291733504,"@The_Fogeys @Mariebe10098426 Neither.

I want Brexit done, the covid response since the initial lockdown has been a… https://t.co/rMmPbBVUai",0,0,Fri Oct 16 23:10:47 +0000 2020
922,1317241607297683456,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:10:47 +0000 2020
923,1317241603556298753,"RT @laurapeek_: So evil, especially during a pandemic, when cases of domestic violence skyrocketed. Many survivors are just now getting the…",0,12,Fri Oct 16 23:10:46 +0000 2020
924,1317241602025394177,RT @RT_com: Rebellion! #Manchester mayor rejects #COVID #lockdown https://t.co/qYYrLUovZu,0,22,Fri Oct 16 23:10:45 +0000 2020
925,1317241599739465729,"@MayorofLondon You’ve been begging for lockdown for weeks with no empirical evidence to support its efficacy.

Now… https://t.co/DPhi4bCfIz",0,0,Fri Oct 16 23:10:45 +0000 2020
926,1317241597852065792,"RT @ElioLannutti: Coronavirus: in arrivo coprifuoco dalle 22. Allo studio chiusura di palestre, parrucchieri, centri estetici e cinema. Ipo…",0,6,Fri Oct 16 23:10:44 +0000 2020
927,1317241585852207105,RT @DONJAZZY: Ehen by the way I used the lockdown to learn Forex trading and it’s been beautiful. After we  #EndSARS finish and enter #NewN…,0,3923,Fri Oct 16 23:10:41 +0000 2020
928,1317241581091524610,RT @SpaceKidette: Those poor LNP MPs can complain all they like about @DanielAndrewsMP. But the numbers don't lie. Today Victoria has just…,0,9,Fri Oct 16 23:10:40 +0000 2020
929,1317241579657154561,"RT @Channel4News: ""The Director-General of the WHO, the President of the Academy of Medical Sciences have described this an unethical and i…",0,228,Fri Oct 16 23:10:40 +0000 2020
930,1317241578306424832,"RT @Ro_Smith: Daniel Andrews said yesterday, correctly, that we ""haven't listened to the loudest voices, haven't lost our nerve"". Lockdown…",0,112,Fri Oct 16 23:10:40 +0000 2020
931,1317241577081884672,"96% asymptomatic
0.06% mortality

Ten pm curfew. Masks mandated in private vehicles, while jogging, while cycling,… https://t.co/Qkf8V8GdyR",0,0,Fri Oct 16 23:10:39 +0000 2020
932,1317241575076933634,"On a real, next years games leagues are going to be mad because lockdown means these pros literally have nothing el… https://t.co/7tXHpWL0xN",0,0,Fri Oct 16 23:10:39 +0000 2020
933,1317241574829531137,RT @HarveyyCox__: Tier 2 lockdown means I can't see my nan on her birthday this Sunday but we can all still play football on a Sunday morni…,0,1533,Fri Oct 16 23:10:39 +0000 2020
934,1317241574040928263,RT @PremiumTimesng: #EndSARS: Abuja lockdown protest in pictures https://t.co/PVeoU3gEge,0,29,Fri Oct 16 23:10:39 +0000 2020
935,1317241562640879621,"RT @ClarkeMicah: Lockdown may cost 200,000 lives, government report shows https://t.co/9gCZgXtQ3H",0,1210,Fri Oct 16 23:10:36 +0000 2020
936,1317241554382196736,RT @TimSmithMP: Chairman Dan’s lockdown in Victoria is the longest in the world - even longer than Wuhan. Let us out. End this misery. http…,0,146,Fri Oct 16 23:10:34 +0000 2020
937,1317241554101243905,Happy lockdown 2 x https://t.co/5kQIjpsr06,9,0,Fri Oct 16 23:10:34 +0000 2020
938,1317241547050680320,"RT @GiuseppePalma78: Se non la capite nemmeno così, siete dei coglioni. 

#COVID19 #lockdown #Dpcm https://t.co/NvwJV3yuA2",0,131,Fri Oct 16 23:10:32 +0000 2020
939,1317241546551406592,"RT @khirnari: @dabi_hawks march 2020: gonna take this lockdown time to focus on self-improvement!
october 2020: hm ngl i would fuck jiraiya…",0,1,Fri Oct 16 23:10:32 +0000 2020
940,1317241546203418626,"Guardian https://t.co/DH2TKHkF9D

NYT https://t.co/y3LJ2r190D

Al Jazeera https://t.co/up0ZY3R4Yq",3,0,Fri Oct 16 23:10:32 +0000 2020
941,1317241545645580289,RT @witchyqueer: not-so-gentle reminder that all the “sacrifices” you made during lockdown are things that disabled and chronically ill peo…,0,1298,Fri Oct 16 23:10:32 +0000 2020
942,1317241544588611584,RT @talkRADIO: Liverpool gym owner Nick Whitcombe has been fined for refusing to shut his business and says depression rates are “only goin…,0,219,Fri Oct 16 23:10:32 +0000 2020
943,1317241541023367168,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:10:31 +0000 2020
944,1317241540193013761,Record heat this summer in American Southwest. World lockdowns all summer. Correlation?? #lockdown cause #GlobalWarming ??? Illuminati? NWO?,0,0,Fri Oct 16 23:10:31 +0000 2020
945,1317241539458945030,@ladbible @eimear_gordon @Grumm85  lockdown project for Mad Millie ?,0,0,Fri Oct 16 23:10:30 +0000 2020
946,1317241537726717953,RT @SkyNews: #Coronavirus: Foreign secretary @DominicRaab has told Sky News the government has powers to proceed with lockdown restrictions…,0,7,Fri Oct 16 23:10:30 +0000 2020
947,1317241528679604225,"RT @demi_jaynexx: We’re on the absolute brink of being put back on a full lockdown- it’s almost winter, freezing cold, gets dark early, gym…",0,3743,Fri Oct 16 23:10:28 +0000 2020
948,1317241528532660224,RT @OssiFritsche: @DisTrumpia @AmyLance10 @AMPMTALK @ThemDems @smc429 @dprobbob @Idliva @enespacio @PattyCross2160 @BananaShaysh @JeffMiles…,0,2,Fri Oct 16 23:10:28 +0000 2020
949,1317241527903559681,RT @pgessing: MLG's lockdown policies have shown that we ARE NOT all in this together. This chart show why she and many government employee…,0,5,Fri Oct 16 23:10:28 +0000 2020
950,1317241527396085760,"RT @munyachawawa: Stock up before lockdown with the brand new supermarket - ITIER. 🛍🍎

#LondonLockdown #Tiers https://t.co/d6CpXcsnpF",0,1714,Fri Oct 16 23:10:27 +0000 2020
951,1317241524736815105,"Lockdown blues, can’t find a almond croissant.",0,0,Fri Oct 16 23:10:27 +0000 2020
952,1317241522782408704,RT @StopNewNormal: Please can anyone who refuses to accept the lockdown restrictions like and RT this as I am starting to worry that everyo…,0,1206,Fri Oct 16 23:10:26 +0000 2020
953,1317241522438496257,RT @JnantinR: Να δείτε που ο άλλος θα μου ζητήσει να βγούμε όταν θα γίνει  Lockdown..,0,41,Fri Oct 16 23:10:26 +0000 2020
954,1317241517338206208,"RT @jens140180: Für alle die meinen, dass das die Meinung von Verschwörungstheoretikern sei. Vielleicht mal genau hinhören was Prof. Dr. me…",0,482,Fri Oct 16 23:10:25 +0000 2020
955,1317241515979149312,"RT @realNornironlad: So we’re in lockdown again and the pubs are closed, luckily during the first lockdown I built my own bar in the garden…",0,0,Fri Oct 16 23:10:25 +0000 2020
956,1317241512317587460,@Jenni4Canesten @SorchaNiD This is why I originally took a break from Twitter during first lockdown. And it definit… https://t.co/F3kCkpRdSf,0,0,Fri Oct 16 23:10:24 +0000 2020
957,1317241506638581761,"RT @DeOne___: I followed all the rules in lockdown pt.1, Boris fucked up and we’re back at square one, therefore I shall not be sacrificing…",0,129,Fri Oct 16 23:10:23 +0000 2020
958,1317241501810872322,RT @KPCResearch: Canadian politician leaks new COVID lockdown plan and ‘Great Reset’ dictatorship – Australia is part of it https://t.co/nw…,0,537,Fri Oct 16 23:10:21 +0000 2020
959,1317241498786701312,@SweetAmberLeigh An even 100 days now of being “skipped” in Melbourne’s lockdown / isolation / banned fraternisatio… https://t.co/7YLhGRRCIF,1,0,Fri Oct 16 23:10:21 +0000 2020
960,1317241496408629251,"RT @SWAtlasHoover: Famous public health ""experts"" testing &amp; isolating asymptomatics, limiting in-person school, restricting businesses... T…",0,1949,Fri Oct 16 23:10:20 +0000 2020
961,1317241491845222400,And so the weekend lockdown begins 🥺,1,0,Fri Oct 16 23:10:19 +0000 2020
962,1317241490435842048,"The Malliard Report features the six-string slinger of Savage Garden, Lifehouse, and Elvis Monroe, Ben Carey. Ben j… https://t.co/IWSKJhJVP3",0,1,Fri Oct 16 23:10:19 +0000 2020
963,1317241489055977472,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:10:18 +0000 2020
964,1317241487730552833,"RT @SimonPearson961: Musgrove Hospital, Taunton, close to Covid breaking point. 
2 patients on oxygen, one in non-invasive ventilation. Tie…",0,42,Fri Oct 16 23:10:18 +0000 2020
965,1317241487206305792,"RT @Cartabellotta: Le misure per rallentare la crescita dei contagi non devono essere guidate dai numeri di oggi, ma da quelli attesi tra 3…",0,287,Fri Oct 16 23:10:18 +0000 2020
966,1317241484706447361,"@1DalM @timmytyper @dallasnews @PeteFreedman @JudgeClayJ 353 hospitalizations out of 2.7 million, I'd say that is s… https://t.co/yRF0QBcW7W",0,0,Fri Oct 16 23:10:17 +0000 2020
967,1317241483133620226,https://t.co/gVQQkTnJDf,1,0,Fri Oct 16 23:10:17 +0000 2020
968,1317241479895502848,"@SquigglyRick Also, there's a wonderful piece to be written drawing the parallels between lockdown and poverty- the… https://t.co/9CRQd4sTNd",0,0,Fri Oct 16 23:10:16 +0000 2020
969,1317241478717079553,"RT @UppityCancerP: How the hell are my neighbors having so many large, maskless indoor gatherings and no one is getting sick? WTF? It just…",0,1,Fri Oct 16 23:10:16 +0000 2020
970,1317241477848858625,"RT @rodjgrimmer: Manchester has been in lockdown for weeks.... It has proved by the figures it has not worked...

Andy Burnham is totally c…",0,278,Fri Oct 16 23:10:16 +0000 2020
971,1317241473298014208,RT @Colm_McC: I must defrost some of the toilet roll i put in the freezer after the last lockdown. #level5 #NEPHET,0,17,Fri Oct 16 23:10:15 +0000 2020
972,1317241466880729091,RT @mutablejoe: ruefully thinking about all the sex I would be having if it wasn't for these lockdown rules and my terrible personality,0,5,Fri Oct 16 23:10:13 +0000 2020
973,1317241461717504003,"RT @bonario89: Mere words aren’t enough at expressing my gratitude to the Abuja protesters.
I’m still shocked my city could pull such fear.…",0,4,Fri Oct 16 23:10:12 +0000 2020
974,1317241460790525953,ich weiss nicht ob 2. lockdown gut wär ich schaffe schule nichtmehr habe so angst da zu sein aber ich kann nicht no… https://t.co/EPiATa94WY,3,0,Fri Oct 16 23:10:12 +0000 2020
975,1317241456298438656,RT @eniturn: Update: Abuja is on a lockdown right now. Major roads have been blocked and people that left work for home since 4pm are still…,0,1791,Fri Oct 16 23:10:11 +0000 2020
976,1317241454691954691,"@ladybird6215 @PRGuy17 @VicGovDHHS Do you really think Dan wants you stuck at home, how ridiculous but it is better… https://t.co/hz7Bm1aAdr",0,0,Fri Oct 16 23:10:10 +0000 2020
